"base_url","location_name","street_address","locality","city","zip","country","location_type","latitude","longitude","phone","payment_methods_accepted","types_of_food_served","rating","no_of_reviews","page_url"
"https://www.zomato.com","S Food","D.No.20-1-268, Mauthi Nagar, Korlagunta, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6367006662","79.4289837778","Not available for this place","<MISSING>","Chinese, Biryani","2.7","14","https://www.zomato.com/tirupati/s-food-tirumala/order"
"https://www.zomato.com","Reddy Vishnu Fast Food","D 6-8-764-B, Sanjeevaiah Nagar, Alipiri Road, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6400890000","79.4123440000","Not available for this place","<MISSING>","South Indian, Chinese","3.7","246","https://www.zomato.com/tirupati/reddy-vishnu-fast-food-tirumala/order"
"https://www.zomato.com","Amrutha Swagruha Foods","No.225, T.K Street, Near Gantashala Circle, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6371390000","79.4182780000","Not available for this place","<MISSING>","Bakery","4.3","504","https://www.zomato.com/tirupati/amrutha-swagruha-foods-2-tirumala/order"
"https://www.zomato.com","Goli Hungers Fried Chicken","NO-14-1-68B, nehru street, Opp Prathap Theater, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6304427931","79.4234943017","Not available for this place","<MISSING>","Sandwich, Rolls, Desserts, Burger, Biryani, Beverages","3.2","538","https://www.zomato.com/tirupati/goli-hungers-fried-chicken-tirumala/order"
"https://www.zomato.com","Lasa Food Court","Srinivasapuram, Tiruchanoorroad, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6159847978","79.4350975379","Not available for this place","<MISSING>","Biryani, North Indian, Chinese","4.0","82","https://www.zomato.com/tirupati/lasa-food-court-tirumala/order"
"https://www.zomato.com","Cream Stone","No. 13-6-771/20,P.K.Layout, Opposite APSRTC Busstand, Tirupati","Tirumala, ","Tirupati","517501","India","Restaurant","13.6289869650","79.4280054420","+918772222069, +918639448719","<MISSING>","Ice Cream, Desserts","4.0","109","https://www.zomato.com/tirupati/cream-stone-tirumala/order"
"https://www.zomato.com","Tasty Leaf","20-48-S8-402, Ground cellar, Sri Sri Interiors building, Tirumala Bypass Road, Sivajyothi Nagar, Tirupati","Tirumala, ","Tirupati","517502","India","Restaurant","13.6459249106","79.4275028631","+918772285777, +917768864456","<MISSING>","South Indian","3.4","11","https://www.zomato.com/tirupati/tasty-leaf-tirumala/order"
"https://www.zomato.com","Sweet Truth","D No 18-2-268/15/1A Abbanna Towers TML By pass road Abbanna Colony Tirupati , Tirupati (Urban), Chittoor(Andhra Pradesh) -517501","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6400844000","79.4276801000","+917710055553","<MISSING>","Bakery, Desserts","4.3","473","https://www.zomato.com/tirupati/sweet-truth-tirumala/order"
"https://www.zomato.com","The Hangover","20-3-73, Yerramitta, SBI Bank 2nd Street, Landmark Old Adhi Shankara School, Leela Mahal Road, Shivajothi Nagar, Tirupati","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6444740000","79.4292545000","Not available for this place","<MISSING>","Sandwich, Pizza, Juices, Burger, Beverages","3.5","51","https://www.zomato.com/tirupati/the-hangover-tirumala/order"
"https://www.zomato.com","Andhra Spice","Air By Pass Road, Near Tvs Show Room, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6226936965","79.4227466360","Not available for this place","<MISSING>","Biryani, North Indian, Chinese","4.4","174","https://www.zomato.com/tirupati/andhra-spice-tirumala/order"
"https://www.zomato.com","Koli Hut","D.NO. 19-4-3C6, Opp Big Bazaar Showroom, STV Nagar, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6227921013","79.4244625792","Not available for this place","<MISSING>","Fast Food","3.9","41","https://www.zomato.com/tirupati/koli-hut-tirumala/order"
"https://www.zomato.com","Crispy Bites","Bairagipatteda Road, Raghavendra Nagar, Padmavathipuram, ","Tirumala, ","Tirupati","517501","India","Restaurant","13.6182456000","79.4273282000","+917660943685","<MISSING>","Pizza, Fast Food, Beverages","3.1","4","https://www.zomato.com/tirupati/crispy-bites-tirumala/order"
"https://www.zomato.com","Sri Padmavathi Srinivasa Paradise Biryani","19-9-11/A, Lakshmi Puram Circle, Tiruchanur Road, Opp to Apollo Hospital, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6224730000","79.4286950000","+919110594329","<MISSING>","Chinese, Biryani","3.2","389","https://www.zomato.com/tirupati/sri-padmavathi-srinivasa-paradise-biryani-tirumala/order"
"https://www.zomato.com","Red Chillies","Opp APSRTC bus stand, t.p area, beside hotel mayura, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6288126430","79.4253031164","Not available for this place","<MISSING>","South Indian, Biryani","3.5","680","https://www.zomato.com/tirupati/red-chillies-tirumala/order"
"https://www.zomato.com","Bahu's Tasty Food","Rayalcheruvu Road, Bairagipatteda, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6178450000","79.4174000000","+919533217980, +918143377771","<MISSING>","South Indian, Chinese","3.8","16","https://www.zomato.com/tirupati/bahus-tasty-food-tirumala/order"
"https://www.zomato.com","Meenakshi Spice","S.No.287, Thummalagunta Road, Sri Krishna Nagar, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6144373153","79.4034179673","Not available for this place","<MISSING>","Chinese, Biryani","3.6","146","https://www.zomato.com/tirupati/meenakshi-spice-tirumala/order"
"https://www.zomato.com","Cafe Manasa","D.NO. 162, AIR Bypass Road, M.R. Palli, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6223981557","79.4120915607","Not available for this place","<MISSING>","South Indian, Fast Food","3.8","3869","https://www.zomato.com/tirupati/cafe-manasa-1-tirumala/order"
"https://www.zomato.com","UBQ By Barbeque Nation","19-4-8/16, 4th Floor, Stv Nagar, Air Bypass Road, Above Agarwal Eye Hospital, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6227640000","79.4287540000","+919121228740, +917093617403","<MISSING>","North Indian, Kebab, BBQ, Biryani","3.2","1310","https://www.zomato.com/tirupati/ubq-by-barbeque-nation-1-tirumala/order"
"https://www.zomato.com","Iceberg Organic Ice Creams","18-2-263C/12, Ashok Nagar, C.M.R.Complex, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6396640000","79.4277500000","+919866383764","<MISSING>","Ice Cream, Beverages","4.1","1224","https://www.zomato.com/tirupati/iceberg-organic-ice-creams-tirumala/order"
"https://www.zomato.com","Hotel Invitation ","No - 63, Sbi bank, Tiruchanoorroad, Padmavathipuram, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6143245693","79.4366337731","Not available for this place","<MISSING>","South Indian, North Indian, Biryani","3.8","287","https://www.zomato.com/tirupati/hotel-invitation-tirumala/order"
"https://www.zomato.com","Khalsa Punjabi Dhaba","13-6-600/44/16/B, P.K Layout, Opp. Srikanth Lodge, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6318868822","79.4279236346","Not available for this place","<MISSING>","North Indian","3.4","209","https://www.zomato.com/tirupati/khalsa-punjabi-dhaba-tirumala/order"
"https://www.zomato.com","Cream & Crispy","D.No. 12-3-209, Tilak Road, Revenue Ward No.12, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6328503637","79.4201807678","Not available for this place","<MISSING>","Wraps, Sandwich, Pizza, Fast Food, Continental, Burger, Beverages","3.7","1191","https://www.zomato.com/tirupati/cream-crispy-tirumala/order"
"https://www.zomato.com","Hungry Birds","129, Gayathri Nagar, Vykuntapuram Road, Mahila University Circle, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6139677572","79.4026709720","Not available for this place","<MISSING>","Fast Food, Desserts, Beverages","3.8","203","https://www.zomato.com/tirupati/hungry-birds-tirumala/order"
"https://www.zomato.com","7th Heaven","10-12-124, T.K.Street ,Tirupati","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6349958360","79.4182024785","+919951002299","<MISSING>","Bakery, Desserts","3.2","38","https://www.zomato.com/tirupati/7th-heaven-tirumala/order"
"https://www.zomato.com","SLN Food Hub","MR Palli Circle, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6211364825","79.4100225717","Not available for this place","<MISSING>","South Indian, Chinese","3.9","31","https://www.zomato.com/tirupati/sln-food-hub-tirumala/order"
"https://www.zomato.com","The Snack Hub","Shop No.2, Kinda Complex, Near Mahila University 2nd Gate, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6198037678","79.4018103182","Not available for this place","<MISSING>","Wraps, Finger Food, Desserts, Burger, Beverages","3.5","12","https://www.zomato.com/tirupati/the-snack-hub-tirumala/order"
"https://www.zomato.com","Anandan Vasavi Vegetarian Restaurant","Sri Vari Sannidhi Campus, TML By Pass Road, Tirupati - 517501, Opposite SBI Training Centre, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6500138000","79.4232368000","+916309689182, +918790122006, +918790122001","<MISSING>","South Indian, Chinese, North Indian","4.0","1523","https://www.zomato.com/tirupati/anandan-vasavi-vegetarian-restaurant-tirumala/order"
"https://www.zomato.com","UBH","6-1-68/D, KT Road, Varadharaja Nagar, Tirupati, ","Tirumala, ","Tirupati","517501","India","Restaurant","13.6436513833","79.4186371565","+918341008935","<MISSING>","Biryani","3.9","47","https://www.zomato.com/tirupati/ubh-tirumala/order"
"https://www.zomato.com","Nellore Vari Hotel Riyaz","Bairagipatteda, K.V.R jewllery back side, Annamaya Circle, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6220146364","79.4187454507","Not available for this place","<MISSING>","Chinese, Biryani","4.1","1008","https://www.zomato.com/tirupati/nellore-vari-hotel-riyaz-tirumala/order"
"https://www.zomato.com","Jharkhand Fast Foods","19-9-18/A, Tiruchanur Road, Lakshmipuram Circle, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6236767660","79.4301545620","Not available for this place","<MISSING>","Rolls, Fast Food, Chinese, Biryani","3.7","1315","https://www.zomato.com/tirupati/jharkhand-fast-foods-tirumala/order"
"https://www.zomato.com","Bhimas Paradise","Bhimas Paradise, renigunta road, tirupati, ","Tirumala, ","Tirupati","517501","India","Restaurant","13.6266409386","79.4307433069","Not available for this place","<MISSING>","South Indian, North Indian, Indian","4.0","1689","https://www.zomato.com/tirupati/bhimas-paradise-tirumala/order"
"https://www.zomato.com","Manju Foods Our Place","No - 168, New balaji Colony, AIR bypass road, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6222942113","79.4121146947","Not available for this place","<MISSING>","Biryani, North Indian, Chinese, South Indian","3.9","63","https://www.zomato.com/tirupati/manju-foods-our-place-tirumala/order"
"https://www.zomato.com","Fantasy Foods","Main Road, Beside Bala Vennela Bar, Ramanujam Circle, Renigunta Road, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6259224633","79.4320046157","Not available for this place","<MISSING>","South Indian, Chinese","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/fantasy-foods-tirumala/order"
"https://www.zomato.com","The Hangout Cafe","No - 18-3-60/3A, Shanthi Nagar, Near allipiri police station, tirumala bypass road, tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6484870824","79.4252216443","Not available for this place","<MISSING>","Sandwich, Pizza, Cafe, Burger","4.1","542","https://www.zomato.com/tirupati/the-hangout-cafe-tirumala/order"
"https://www.zomato.com","Perambur Sri Srinivasa Sweets and Snacks","20-5-1, Near Leelamahal Circle, Tirumala Bypass Road ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6401237562","79.4280158356","+917823999899","<MISSING>","South Indian, Fast Food, Street Food, Biryani, Mithai","4.0","106","https://www.zomato.com/tirupati/perambur-sri-srinivasa-sweets-and-snacks-tirumala/order"
"https://www.zomato.com","Cafe Coffee Day","d NO 20/3/5/E1, Near Alipiri Police station, Tirumala Air Bypass Road, Tirupathi, Tirupati (Urban) - 517501","Tirumala, ","Tirupati","517501","India","Restaurant","13.6489600000","79.4254800000","+916363923957","<MISSING>","Cafe, Fast Food, Desserts, Beverages, Sandwich","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/cafe-coffee-day-tirumala/order"
"https://www.zomato.com","Crazy Treat","4-145, Bairagipatteda, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6206561847","79.4209807366","Not available for this place","<MISSING>","Wraps, Sandwich, Rolls, Pizza, Burger, Beverages","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/crazy-treat-tirumala/order"
"https://www.zomato.com","Brindavanam Butta Bhojanam","D.NO.18-37-S10-440, Beside CS Cinemas, Bhavani Nagar, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6383376041","79.4227556884","Not available for this place","<MISSING>","South Indian, Biryani","4.0","810","https://www.zomato.com/tirupati/brindavanam-butta-bhojanam-tirumala/order"
"https://www.zomato.com","Nellore Hotel Riyaz","Annamaya Circle, KVR jewellery back side, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6222137277","79.4188168645","Not available for this place","<MISSING>","Chinese, Biryani","3.9","68","https://www.zomato.com/tirupati/nellore-hotel-riyaz-tirumala/order"
"https://www.zomato.com","Hotel Kanishka","Door 257/1, Thumalaghunta, ","Tiruchanur, ","Tirupati","517502","India","Restaurant","13.6108569108","79.4409798233","+919700044435","<MISSING>","South Indian","3.3","8","https://www.zomato.com/tirupati/hotel-kanishka-tiruchanur/order"
"https://www.zomato.com","Sree Ranga Cafe","1/34, Srinivasapuram, Tiruchanoor Road, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6150111461","79.4359444454","+919440631389","<MISSING>","South Indian, Fast Food","3.8","1467","https://www.zomato.com/tirupati/sree-ranga-cafe-1-tirumala/order"
"https://www.zomato.com","Tuk Tuk Wala","Plot No - 61, New balaji colony, Airbypss road, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6216135209","79.4128928706","Not available for this place","<MISSING>","Sandwich, Fast Food, Burger","4.3","166","https://www.zomato.com/tirupati/tuk-tuk-wala-tirumala/order"
"https://www.zomato.com","Barbeque Nation","Door 19-4-8/16, 4th Floor, STV Nagar, Air Bypass Road, Above Agarwal Eye Hospital, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6228000000","79.4289000000","+919121228740, +919121228741","<MISSING>","North Indian, Chinese, BBQ","3.6","16","https://www.zomato.com/tirupati/barbeque-nation-tirumala/order"
"https://www.zomato.com","The Cake Room","No - 5, balijagadda, RC road, tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6163741922","79.4167039543","Not available for this place","<MISSING>","Sandwich, Desserts","4.5","247","https://www.zomato.com/tirupati/the-cake-room-1-tirumala/order"
"https://www.zomato.com","Bhai Ka Biryani","Leela Mahal Circle, Srinivasa Nagar, Akkarampalle, ","Tirumala, ","Tirupati","517501","India","Restaurant","13.6417255874","79.4287821072","+919177084069","<MISSING>","Biryani","3.9","40","https://www.zomato.com/tirupati/bhai-ka-biryani-tirumala/order"
"https://www.zomato.com","Bread Fresh Baked","D.No. 13/7/880B, Korlagunta Road, Opp. Nirmala Hospital, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6370414786","79.4240679592","+919177709697","<MISSING>","Pizza, Burger, Wraps, Sandwich, Italian, Chinese, Fast Food","3.9","1965","https://www.zomato.com/tirupati/bread-fresh-baked-tirumala/order"
"https://www.zomato.com","Lunchbox","Door 18-2-268/15/1A, Abbanna Colony, Abbanna Towers. TML By Pass Road, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6400844000","79.4276801000","+919152987680","<MISSING>","North Indian, Desserts","3.9","571","https://www.zomato.com/tirupati/lunchbox-tirumala/order"
"https://www.zomato.com","Faasos","D No 18-2-268/15/1A Abbanna Towers TML By pass road Abbanna Colony Tirupati , Tirupati (Urban), Chittoor(Andhra Pradesh) -517501","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6400844000","79.4276801000","+917700020020","<MISSING>","North Indian, Fast Food, Biryani, Rolls, Wraps","3.9","1899","https://www.zomato.com/tirupati/faasos-tirumala/order"
"https://www.zomato.com","Short Stop","6-8-1252, Khadhi Colony, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6474291799","79.4193070382","Not available for this place","<MISSING>","Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/short-stop-1-tirumala/order"
"https://www.zomato.com","Sakhi Tiffin House","D 19-6-29, STV Nagar, ","Tata Nagar, ","Tirupati","517501","India","Restaurant","13.6229622157","79.4221415603","Not available for this place","<MISSING>","South Indian","3.9","10508","https://www.zomato.com/tirupati/sakhi-tiffin-house-tata-nagar/order"
"https://www.zomato.com","Biryani Kavalaa Nayanaa","149, Bazar Street, Opp Sunil Textiles, Tirupati., ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6336841120","79.4157906050","Not available for this place","<MISSING>","Biryani, Chinese","3.6","3630","https://www.zomato.com/tirupati/biryani-kavalaa-nayanaa-tirumala/order"
"https://www.zomato.com","Nellore Mess","No - 120D prakasam road, opp Town Club, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6295881306","79.4107906893","Not available for this place","<MISSING>","South Indian, Seafood, Chinese, Biryani","4.2","2224","https://www.zomato.com/tirupati/nellore-mess-tirumala/order"
"https://www.zomato.com","Khadri Fast Foods & Meat Foods","No - 18-2-91, Ashok Nagar, Opp OM hospital entry street, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6378909011","79.4234540686","Not available for this place","<MISSING>","Seafood, Indian, Biryani","4.1","4346","https://www.zomato.com/tirupati/khadri-fast-foods-meat-foods-tirumala/order"
"https://www.zomato.com","People Choice Fast Food","D.No.10/116/1 Maruthi Nagar, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6257878915","79.4098204002","Not available for this place","<MISSING>","Chinese, Fast Food","4.0","863","https://www.zomato.com/tirupati/people-choice-fast-food-tirumala/order"
"https://www.zomato.com","Tulip Multicuisine Restaurant ","No - 18-1-7/B2, Beside Canara Bank, Near nandi circle, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6510655167","79.4225313887","Not available for this place","<MISSING>","South Indian, North Indian, Biryani, Arabian","3.8","33","https://www.zomato.com/tirupati/tulip-multicuisine-restaurant-tirumala/order"
"https://www.zomato.com","Baskin Robbins","19-9/A, Sharadha Nagar, tiruchanoor Road, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6251371885","79.4308713824","Not available for this place","<MISSING>","Ice Cream, Desserts, Beverages","4.1","272","https://www.zomato.com/tirupati/baskin-robbins-tirumala/order"
"https://www.zomato.com","Sri Sai Bhavitha Foods","14/3, Padmavathipuram, Korramenugunta, Tiruchanur, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6188040000","79.4337700000","Not available for this place","<MISSING>","Chinese, Andhra, Biryani","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/sri-sai-bhavitha-foods-tirumala/order"
"https://www.zomato.com","SK Foods & Curries ","No - 20-3-55, Satyanarayana Puram Main road, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6160972171","79.4353255257","Not available for this place","<MISSING>","South Indian","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/sk-foods-curries-tirumala/order"
"https://www.zomato.com","Plantain Leaf-Pai Viceroy","18th Ward 18-1-5/6 Tirumala Bypass Road, Near, Kapila Teertham, Ramchandra Nagar, Tirupathi, Andhra Pradesh 517501, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6525928853","79.4213264063","+917729965641","<MISSING>","South Indian, Biryani, North Indian","2.9","13","https://www.zomato.com/tirupati/plantain-leaf-pai-viceroy-tirumala/order"
"https://www.zomato.com","Hari Military Hotel","13-1-111/A, Pedda Kaapu Street, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6311136831","79.4232827425","Not available for this place","<MISSING>","South Indian, Chinese, Biryani","3.9","370","https://www.zomato.com/tirupati/hari-military-hotel-tirumala/order"
"https://www.zomato.com","Hari Family Dhaba","No - 13/30/S9-570, pedda kapu layout, tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6311205255","79.4230923057","Not available for this place","<MISSING>","Chinese, Biryani","3.9","1399","https://www.zomato.com/tirupati/hari-family-dhaba-2-tirumala/order"
"https://www.zomato.com","SK Cafe","20-3-73, Yerramitta, SBI Bank 2nd Street, Landmark Old Adhi Shankara School, Leela Mahal Road, Shivajothi Nagar, Tirupati, Tirumala, Tirupati","Korlagunta, ","Tirupati","517501","India","Restaurant","13.6444740000","79.4292545000","+919032555687, +917799095987, +919052623492","<MISSING>","Juices, Beverages","3.9","1018","https://www.zomato.com/tirupati/sk-cafe-korlagunta/order"
"https://www.zomato.com","Chill Thrill","No - 139, Prakasam road, Beside Joy allukas Gold, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6295473552","79.4099353031","+919849880770","<MISSING>","Ice Cream, Burger, Sandwich, Beverages","3.9","752","https://www.zomato.com/tirupati/chill-thrill-tirumala/order"
"https://www.zomato.com","Snack Point","20-1-616, Korlagunta, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6353188082","79.4306461512","Not available for this place","<MISSING>","Wraps, Sandwich, Rolls, Fast Food, Burger","4.2","90","https://www.zomato.com/tirupati/snack-point-tirumala/order"
"https://www.zomato.com","Before and After","143, Dhanalakshmi Nagar, M R Palli, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6157498574","79.4144337997","Not available for this place","<MISSING>","Juices, Asian, Beverages, Continental, Desserts, European, Healthy Food, Italian","2.9","65","https://www.zomato.com/tirupati/before-and-after-tirumala/order"
"https://www.zomato.com","Doctors Kafe","D.NO. 5-5-366/A, Sanjay Gandhi Nagar Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6419972140","79.4093285501","Not available for this place","<MISSING>","Fast Food, Chinese","3.9","51","https://www.zomato.com/tirupati/doctors-kafe-tirumala/order"
"https://www.zomato.com","Hotel Bliss","19-3-45, Near Ramanuja Circle, Renigunta Road 19-3-45 Renigunta Road, Near, Ramanuja Circle, Tirupati, Andhra Pradesh 517501, ","Korramenugunta, ","Tirupati","<MISSING>","India","Restaurant","13.6251760628","79.4321211435","+917799990366","<MISSING>","North Indian, Chinese, Seafood, Beverages","3.7","23","https://www.zomato.com/tirupati/hotel-bliss-korramenugunta/order"
"https://www.zomato.com","Hot Spot Cafe","No - 8-167, New balaji colony, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6220938168","79.4125187024","Not available for this place","<MISSING>","Pizza, Burger, Biryani, Desserts","3.8","735","https://www.zomato.com/tirupati/hot-spot-cafe-tirumala/order"
"https://www.zomato.com","The Village","4-3-785/2/1, Giripuram, Near Ramakrishna deluxe, svims road, Tiripati, ","Tirumala, ","Tirupati","517501","India","Restaurant","13.6375937501","79.4115413726","Not available for this place","<MISSING>","Biryani","3.9","38","https://www.zomato.com/tirupati/the-village-tirumala/order"
"https://www.zomato.com","Kafe Tirupati","Lakshmipuram Cirlce, Tiruchanoor Road, Tirupati","Tirumala, ","Tirupati","517501","India","Restaurant","13.6229289558","79.4302672148","Not available for this place","<MISSING>","South Indian, Fast Food","4.0","2258","https://www.zomato.com/tirupati/kafe-tirupati-1-tirumala/order"
"https://www.zomato.com","SN Foods","D.No.21-1-77, Yarramitta, Near Leelamahal Circle, Karakambadi Road, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6423937335","79.4302890077","Not available for this place","<MISSING>","Chinese, Biryani, Andhra","3.9","41","https://www.zomato.com/tirupati/sn-foods-tirumala/order"
"https://www.zomato.com","Hotel Kuppanna","D.no. 249/2B, Tirumala Reddy Nagar, Opposite. D Mart, Thimminaidupalem, Karakambadi Road, Tirupati","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6480551000","79.4442806000","Not available for this place","<MISSING>","South Indian, North Indian, Chinese","<MISSING>","<MISSING>","https://www.zomato.com/tirupati/hotel-kuppanna-tirumala/order"
"https://www.zomato.com","Food Bowl","No. 8-1-149, Bazar Street Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6336131306","79.4157494232","Not available for this place","<MISSING>","Biryani, Chinese","3.5","4455","https://www.zomato.com/tirupati/food-bowl-tirumala/order"
"https://www.zomato.com","New Southern Spice","Near Ramanujam Circle, Opposite Andhra Bank, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6250567058","79.4307181612","+918067466725","<MISSING>","Biryani","4.0","54","https://www.zomato.com/tirupati/new-southern-spice-tirumala/order"
"https://www.zomato.com","Kalyan Residency","177, T.P.Area, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6288347998","79.4234916195","+918772259780","<MISSING>","North Indian, South Indian","3.5","308","https://www.zomato.com/tirupati/kalyan-residency-tirumala/order"
"https://www.zomato.com","New Mumbai Goli Vada Pav No.1 - Balaji Colony","1-2-134, Prakasam Road, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6296764317","79.4102874398","Not available for this place","<MISSING>","Fast Food, Beverages, Burger, Pizza, Rolls, Sandwich","4.4","123","https://www.zomato.com/tirupati/new-mumbai-goli-vada-pav-no-1-balaji-colony-tirumala/order"
"https://www.zomato.com","SV Fast Foods","Ground Floor, Door No 19-8-84/G2, Annamaiah Circle, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6227200898","79.4183055684","Not available for this place","<MISSING>","Chinese, Biryani","4.0","2614","https://www.zomato.com/tirupati/sv-fast-foods-tirumala/order"
"https://www.zomato.com","Juice Junktion","2-66, Satyasai Nagar, Kesavayanagunta(9 left after ANANTHA LAW COLLAGE),,tirupati(urban),chittoor,Andra Pradesh,517501,,","Tirumala, ","Tirupati","517501","India","Restaurant","13.6150538330","79.4272182137","+916304742471","<MISSING>","Juices, Beverages, Sandwich, South Indian","3.2","139","https://www.zomato.com/tirupati/juice-junktion-4-tirumala/order"
"https://www.zomato.com","Hotel Udayee International","13-6-771/20, Opposite APSRTC Bus Stand, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6289448600","79.4278475548","Not available for this place","<MISSING>","Biryani, South Indian","3.7","2662","https://www.zomato.com/tirupati/hotel-udayee-international-tirumala/order"
"https://www.zomato.com","RS Biryani Point","12/1, PK Layout, Beside Sandhya Theatre, Bus stand Backside, Tirupati, ","Tirumala, ","Tirupati","<MISSING>","India","Restaurant","13.6307885020","79.4257564098","Not available for this place","<MISSING>","South Indian, Biryani","3.9","24","https://www.zomato.com/tirupati/rs-biryani-point-1-tirumala/order"
"https://www.zomato.com","Metro Food Station","19-4-121/C1, Beside Influence Building, Air Bypass Road,Near Big Bazaar Tirupati-1","Tirumala, ","Tirupati","517501","India","Restaurant","13.6226454715","79.4242828712","Not available for this place","<MISSING>","Pizza, Biryani, Burger","3.7","4488","https://www.zomato.com/tirupati/metro-food-station-tirumala/order"
